age,educational-num,gender,hours-per-week,native-country,income_>50K
60,4,Female,15,Cambodia,0
20,10,Male,22,Cambodia,0
37,13,Female,40,Cambodia,0
48,9,Female,40,Cambodia,0
34,13,Female,40,Cambodia,0
43,13,Male,60,Cambodia,1
43,14,Female,37,Cambodia,0
36,9,Male,40,Cambodia,1
60,5,Male,45,Cambodia,1
23,9,Male,40,Cambodia,0
34,10,Male,40,Cambodia,0
28,9,Female,40,Cambodia,0
66,9,Male,22,Cambodia,0
22,9,Female,25,Cambodia,0
23,10,Male,35,Cambodia,0
29,12,Male,50,Cambodia,1
27,9,Female,32,Cambodia,0
35,9,Male,40,Cambodia,1
54,6,Male,40,Cambodia,0
17,7,Male,16,Cambodia,0
40,10,Female,40,Cambodia,0
43,10,Male,40,Cambodia,1
60,4,Female,40,Cambodia,0
40,13,Male,55,Cambodia,1
32,11,Male,40,Cambodia,0
40,12,Female,45,Cambodia,0
25,9,Male,40,Cambodia,0
42,14,Male,40,Cambodia,1
22,13,Male,40,Cambodia,0
39,12,Male,72,Taiwan,0
27,6,Male,40,Cambodia,0
43,13,Female,40,Greece,0
25,5,Male,40,Nicaragua,0
33,13,Female,40,Cambodia,0
25,13,Female,40,Cambodia,0
27,13,Female,40,Cambodia,0
56,10,Male,40,Cambodia,0
50,12,Male,40,Cambodia,1
26,13,Male,40,Cambodia,0
54,9,Male,40,Cambodia,1
71,9,Male,40,Cambodia,0
52,13,Male,40,Cambodia,0
19,10,Female,25,Cambodia,0
42,9,Male,40,Cambodia,0
46,9,Male,40,Cambodia,1
65,9,Female,40,Cambodia,0
32,10,Male,16,Cambodia,0
52,14,Male,45,Cambodia,1
45,9,Male,40,Cambodia,0
23,13,Female,40,Cambodia,0
46,13,Male,40,Cambodia,0
27,13,Male,52,Poland,0
43,9,Male,45,Cambodia,0
49,13,Male,50,Taiwan,1
54,9,Male,40,Cambodia,0
39,6,Male,45,Cambodia,0
19,9,Male,16,Cambodia,0
32,13,Male,40,Cambodia,1
45,9,Female,40,Cambodia,0
34,12,Female,45,Cambodia,1
57,9,Female,40,Cambodia,0
44,13,Male,50,Cambodia,1
31,10,Male,40,Cambodia,0
34,9,Male,45,Cambodia,0
22,10,Female,20,Cambodia,0
38,10,Male,60,Cambodia,0
45,14,Male,43,Cambodia,1
25,13,Female,40,Cambodia,0
63,9,Male,60,Cambodia,0
55,9,Male,40,Cambodia,0
37,14,Female,40,Cambodia,0
30,9,Male,45,Cambodia,0
37,10,Male,60,Cambodia,1
19,6,Female,24,Cambodia,0
18,9,Female,20,Cambodia,0
40,9,Male,45,Cambodia,0
57,9,Male,40,Cambodia,0
31,10,Female,20,Cambodia,0
33,13,Male,50,Cambodia,0
45,10,Male,50,Cambodia,1
51,12,Male,45,Cambodia,1
24,13,Female,40,Cambodia,0
26,12,Male,40,Cambodia,0
36,13,Male,40,Cambodia,1
33,9,Male,50,Cambodia,0
57,9,Male,48,Cambodia,0
42,9,Male,48,Cambodia,0
37,9,Female,25,Cambodia,1
30,14,Male,40,Cambodia,1
25,9,Male,50,Cambodia,0
47,13,Male,45,France,1
22,9,Male,40,Cambodia,0
21,9,Female,35,Cambodia,0
28,8,Male,40,El-Salvador,0
27,9,Male,40,Cambodia,0
27,10,Male,40,Cambodia,0
47,9,Female,65,Cambodia,1
40,14,Female,37,Cambodia,1
51,10,Female,40,Cambodia,1
31,14,Female,40,Cambodia,1
35,9,Male,44,Cambodia,0
42,13,Male,40,Cambodia,0
51,9,Female,40,Cambodia,0
23,10,Female,25,Cambodia,0
36,11,Female,54,Cambodia,0
45,7,Female,25,Cambodia,0
44,14,Male,40,Cambodia,1
49,10,Male,40,Cambodia,1
23,9,Male,40,Cambodia,0
20,10,Female,16,Cambodia,0
42,10,Male,60,Thailand,0
32,10,Male,35,Cambodia,0
31,12,Female,40,Cambodia,0
55,9,Male,60,Cambodia,0
43,9,Male,40,Cambodia,1
44,14,Male,40,Cambodia,1
41,9,Female,40,Cambodia,0
61,10,Male,40,Cambodia,1
21,10,Male,30,Cambodia,0
43,9,Male,40,Cambodia,0
27,7,Male,40,Cambodia,0
65,9,Female,59,China,0
24,9,Male,40,Cambodia,0
30,9,Male,40,Cambodia,1
54,9,Female,40,Cambodia,0
25,9,Male,40,Cambodia,0
45,10,Female,45,Cambodia,0
33,13,Male,50,Cambodia,1
17,7,Male,12,Cambodia,0
37,11,Female,40,Cambodia,0
54,9,Male,50,Cambodia,1
51,14,Female,50,Cambodia,1
42,5,Male,40,Cambodia,0
61,9,Male,40,Cambodia,1
59,10,Female,14,Dominican-Republic,1
53,5,Male,40,Cambodia,0
44,9,Female,45,Cambodia,0
36,15,Male,60,Cambodia,0
40,15,Female,40,Dominican-Republic,0
62,9,Female,48,Cambodia,0
38,14,Male,48,Cambodia,1
43,9,Male,40,Cambodia,1
42,10,Female,40,England,1
52,10,Female,40,Cambodia,0
18,7,Female,40,Cambodia,0
42,11,Female,32,Cambodia,0
29,7,Male,40,Cambodia,0
26,13,Male,58,Cambodia,1
55,11,Male,50,Cambodia,1
52,9,Male,40,Cambodia,1
41,13,Male,40,Cambodia,1
24,12,Male,30,Cambodia,0
20,9,Female,40,Cambodia,0
38,9,Male,40,Cambodia,0
30,13,Female,40,Nicaragua,0
42,10,Female,25,Cambodia,0
45,9,Female,40,Laos,0
45,10,Female,35,Cambodia,0
23,3,Female,12,Nicaragua,0
35,9,Female,40,Cambodia,0
50,7,Male,40,Cambodia,0
21,10,Female,16,Cambodia,0
25,10,Female,40,Cambodia,0
34,9,Male,60,Cambodia,0
23,11,Male,40,Taiwan,0
58,10,Male,60,Cambodia,0
42,11,Female,36,Cambodia,0
56,9,Male,35,Cambodia,1
45,9,Female,40,Cambodia,0
33,9,Male,60,Cambodia,1
21,10,Female,38,Cambodia,0
26,10,Male,30,Cambodia,0
25,10,Male,40,Cambodia,1
52,9,Male,40,Cambodia,1
41,11,Female,44,Cambodia,0
46,10,Male,60,Cambodia,1
44,15,Female,40,Cambodia,1
43,10,Male,40,Cambodia,0
23,13,Female,45,Cambodia,0
36,14,Female,40,Iran,0
61,7,Male,40,Cambodia,0
58,9,Male,52,Nicaragua,1
37,9,Male,48,Cambodia,0
18,7,Male,15,Cambodia,0
22,10,Female,39,Cambodia,0
21,10,Female,25,Cambodia,0
46,13,Male,40,Cambodia,1
60,10,Male,40,Cambodia,1
24,13,Female,40,Cambodia,0
38,11,Female,20,Cambodia,0
31,11,Male,40,Cambodia,0
51,11,Male,40,Cambodia,1
27,10,Male,50,Cambodia,0
24,9,Male,40,Cambodia,0
40,9,Male,70,Cambodia,1
58,9,Male,40,Cambodia,0
45,14,Female,50,Cambodia,1
30,13,Male,40,Cambodia,1
43,13,Male,45,Cambodia,0
43,14,Male,40,Cambodia,1
24,9,Male,50,Cambodia,0
47,4,Male,40,Cambodia,0
22,10,Male,40,Cambodia,0
57,9,Female,35,Cambodia,0
24,10,Male,40,Cambodia,0
64,9,Female,30,Cuba,0
42,11,Male,40,Cambodia,1
39,9,Female,40,Cambodia,1
19,10,Female,20,Cambodia,0
50,14,Female,35,Cambodia,0
50,15,Male,60,Cambodia,1
33,13,Female,40,Cambodia,0
60,3,Male,40,Nicaragua,0
37,3,Female,40,Cambodia,0
55,11,Male,40,Cambodia,1
53,9,Male,40,England,0
60,10,Female,40,Cambodia,0
51,13,Female,40,Cambodia,1
47,9,Male,40,Cambodia,0
36,10,Female,30,Cambodia,0
19,9,Female,40,Cambodia,0
26,10,Female,35,Ecuador,0
52,15,Male,40,Cambodia,1
36,13,Male,55,Cambodia,1
30,13,Male,55,Cambodia,0
29,13,Male,40,Cambodia,1
22,9,Male,40,Cambodia,0
27,13,Female,36,Cambodia,0
47,10,Male,10,Cambodia,0
42,9,Male,40,Cambodia,1
42,11,Male,40,Cambodia,0
32,9,Male,38,Cambodia,0
40,9,Male,40,Cambodia,0
81,13,Male,30,Cambodia,0
74,9,Male,30,Cambodia,1
47,3,Female,40,England,0
24,14,Male,20,Iran,0
53,13,Female,40,Poland,0
27,9,Male,40,Cambodia,0
40,9,Male,35,Cambodia,0
35,10,Male,50,Cambodia,1
36,9,Female,40,Cambodia,1
18,9,Female,36,Cambodia,0
58,6,Female,40,Cambodia,0
27,11,Male,40,Cambodia,0
18,10,Male,20,Cambodia,0
43,9,Female,40,Guatemala,0
59,10,Male,40,Cambodia,1
42,14,Male,50,Cambodia,0
34,9,Female,48,Greece,0
23,13,Female,40,Cambodia,0
44,3,Male,40,Nicaragua,0
46,9,Male,48,Cambodia,1
26,13,Male,64,Cambodia,1
36,10,Male,40,Cambodia,1
18,6,Male,16,Cambodia,0
36,9,Female,25,Cambodia,0
54,10,Male,40,Cambodia,1
45,13,Male,45,Cambodia,1
40,9,Female,45,Cambodia,0
31,11,Female,40,Cambodia,0
42,10,Male,40,Cambodia,0
33,4,Male,40,Cambodia,0
24,9,Male,40,Taiwan,0
17,7,Female,25,Cambodia,0
33,8,Male,40,Cambodia,0
34,11,Female,40,Cambodia,0
33,10,Female,40,Cambodia,0
45,13,Male,45,Cambodia,1
46,9,Male,38,Cambodia,0
40,9,Male,40,Cambodia,0
32,10,Male,40,Cambodia,0
23,13,Male,40,Cambodia,0
40,16,Male,50,Cambodia,1
25,9,Male,50,Cambodia,0
46,9,Male,40,Cambodia,0
22,9,Male,43,Cambodia,0
48,14,Male,50,Cambodia,0
38,9,Male,40,Cambodia,0
45,13,Male,40,Cambodia,0
21,9,Male,37,Cambodia,0
38,10,Female,52,Cambodia,0
43,9,Male,40,Cambodia,0
73,13,Male,50,Cambodia,1
56,9,Female,50,Cambodia,0
19,10,Male,16,Cambodia,0
32,11,Male,45,Cambodia,0
24,5,Male,58,Haiti,0
39,11,Male,50,Cambodia,0
38,9,Female,40,Cambodia,0
35,6,Male,50,Cambodia,0
21,9,Female,30,Cambodia,0
37,9,Female,40,Cambodia,0
29,13,Female,50,Cambodia,0
50,10,Male,40,Cambodia,0
27,9,Male,20,Cambodia,0
22,13,Female,40,Cambodia,0
26,7,Male,25,Cambodia,0
45,10,Male,40,Cambodia,0
27,9,Female,40,Cambodia,0
43,13,Male,40,Cambodia,1
63,9,Female,20,Cambodia,0
32,13,Male,55,Cambodia,0
26,9,Male,40,Cambodia,0
44,13,Male,55,Cambodia,0
60,10,Female,40,Cambodia,0
32,10,Male,40,Cambodia,0
39,15,Female,48,Cambodia,1
30,9,Male,30,Cambodia,0
23,13,Male,60,Cambodia,0
58,9,Male,24,Dominican-Republic,0
27,3,Male,48,Haiti,0
38,10,Female,28,Cambodia,0
17,7,Female,12,Portugal,0
18,10,Female,24,Cambodia,0
31,13,Male,50,Cambodia,0
59,13,Female,37,Cambodia,0
23,10,Male,60,Cambodia,0
61,16,Male,40,Cambodia,1
49,9,Female,40,Cambodia,1
33,13,Male,40,Cambodia,0
22,9,Female,40,Cambodia,0
53,14,Male,40,Cambodia,1
24,13,Male,40,Cambodia,1
49,9,Female,20,Cambodia,0
17,7,Female,23,Cambodia,0
20,7,Male,40,Cambodia,0
32,7,Male,40,Cambodia,0
34,10,Male,38,Cambodia,0
69,8,Male,60,Cambodia,1
39,9,Male,42,Cambodia,1
23,13,Female,30,Cambodia,0
60,9,Female,38,Cambodia,0
41,9,Male,40,Cambodia,0
33,9,Male,55,Germany,0
47,16,Male,60,Cambodia,1
24,6,Male,30,Nicaragua,0
40,10,Male,40,Cambodia,0
25,9,Male,40,Cambodia,0
29,9,Male,40,Cambodia,0
37,13,Male,40,Cambodia,1
38,11,Male,55,Cambodia,1
46,9,Male,40,Cambodia,0
47,15,Male,35,Cambodia,0
45,9,Female,40,Cambodia,0
38,9,Male,50,Cambodia,0
43,14,Male,45,Cambodia,0
49,10,Male,40,Cambodia,1
38,13,Female,45,Cambodia,0
23,12,Female,52,Cambodia,0
32,7,Male,40,Iran,0
23,9,Male,40,Cambodia,0
34,13,Male,50,Cambodia,1
23,9,Male,30,Cambodia,0
47,14,Male,40,Cambodia,1
51,9,Male,70,Cambodia,0
44,10,Male,50,Cambodia,0
25,10,Male,40,United-States,0
21,7,Male,40,Cambodia,0
41,9,Female,40,Cambodia,0
24,10,Male,35,Cambodia,0
21,9,Female,50,Cambodia,0
37,7,Male,40,England,0
38,11,Male,48,Cambodia,0
27,13,Male,45,Cambodia,0
41,10,Male,40,Cambodia,1
50,10,Male,50,Cambodia,1
41,14,Male,45,Columbia,1
18,9,Male,30,Cambodia,0
52,9,Female,40,Cambodia,0
56,16,Male,50,Cambodia,1
64,10,Male,40,Cambodia,0
35,14,Male,60,Cambodia,1
18,9,Male,36,Cambodia,0
21,11,Male,40,Cambodia,0
39,6,Male,60,Cambodia,0
47,3,Male,40,Japan,0
44,9,Female,40,Cambodia,0
18,7,Female,8,Nicaragua,0
29,12,Female,40,Cambodia,0
34,7,Male,30,Cambodia,0
53,9,Female,40,Jamaica,0
59,7,Male,40,Cambodia,0
47,13,Male,40,Cambodia,0
35,13,Male,40,Cambodia,0
24,13,Female,40,Cambodia,0
44,9,Male,45,Cambodia,0
65,10,Male,40,Cambodia,1
49,9,Male,48,Cambodia,1
30,4,Male,48,Cambodia,0
43,10,Male,40,Cambodia,1
36,9,Female,40,Cambodia,0
18,9,Male,20,Cambodia,0
26,7,Male,40,Cambodia,0
64,12,Male,50,Cambodia,1
21,9,Male,35,Nicaragua,0
41,13,Male,40,Cambodia,1
31,10,Male,60,Cambodia,1
22,9,Male,20,Cambodia,0
63,9,Female,25,Cambodia,0
28,9,Female,40,Cambodia,0
67,13,Male,40,Cambodia,1
49,16,Male,40,Cambodia,1
61,5,Male,40,Scotland,1
17,7,Male,20,Cambodia,0
62,9,Female,40,Cambodia,0
29,10,Male,40,Nicaragua,0
24,13,Male,40,Cambodia,0
43,11,Male,88,Cambodia,0
44,13,Male,50,Cambodia,1
43,13,Male,40,Cambodia,1
50,10,Male,25,Cambodia,1
25,13,Female,15,Cambodia,0
28,9,Female,40,Cambodia,0
27,9,Male,40,Cambodia,0
27,5,Female,37,Puerto-Rico,0
66,9,Male,50,Cambodia,1
43,13,Male,40,Cambodia,1
57,10,Female,8,Cambodia,1
18,7,Male,12,Cambodia,0
77,4,Male,30,Cambodia,0
43,9,Male,40,Cambodia,1
34,10,Female,40,Cambodia,0
32,9,Male,38,Cambodia,0
30,10,Male,50,Cambodia,1
47,9,Female,40,Cambodia,0
33,7,Female,17,Cambodia,0
70,4,Female,35,Cambodia,0
57,4,Male,40,Germany,0
25,9,Male,40,Laos,0
37,13,Male,32,Cambodia,0
46,16,Male,70,Cambodia,0
50,11,Male,38,Cambodia,1
19,10,Male,15,Cambodia,0
45,10,Male,40,Cambodia,0
65,9,Male,32,Cambodia,0
60,9,Female,32,Cambodia,0
31,9,Male,40,Cambodia,0
18,10,Female,40,Cambodia,0
47,11,Male,50,Cambodia,0
58,9,Male,50,Cambodia,0
55,11,Female,30,Cambodia,0
41,7,Female,40,Cambodia,0
28,14,Female,40,Cambodia,1
17,3,Female,20,Cambodia,0
40,12,Female,2,Cambodia,0
30,9,Male,55,Cambodia,0
52,9,Male,40,Cambodia,0
80,9,Male,30,Cambodia,0
30,10,Male,40,Cambodia,0
45,10,Female,38,Cambodia,0
59,4,Female,38,Cambodia,0
45,13,Female,40,Cambodia,0
50,13,Male,40,Cambodia,1
72,14,Male,60,Cambodia,0
43,14,Female,35,Cambodia,1
25,13,Female,35,Cambodia,0
17,6,Male,24,Cambodia,0
49,12,Male,35,Cambodia,0
38,7,Female,40,Cambodia,0
49,13,Female,40,Cambodia,0
26,10,Female,35,Cambodia,0
47,10,Male,50,Cambodia,0
27,11,Male,40,Cambodia,0
40,10,Male,40,Cambodia,1
33,9,Male,40,Cambodia,0
53,13,Male,40,Cambodia,1
48,15,Male,13,Cambodia,0
31,5,Male,40,Nicaragua,0
57,15,Male,35,Cambodia,1
33,9,Male,40,Cambodia,0
31,5,Male,40,Cambodia,0
35,10,Female,45,Cambodia,1
61,10,Male,45,Cambodia,1
29,11,Male,40,Cambodia,0
32,13,Male,40,Cambodia,0
35,10,Male,60,Cambodia,0
24,11,Female,38,Cambodia,0
38,9,Male,99,Cambodia,0
51,13,Male,60,Cambodia,1
22,13,Male,40,Cambodia,0
30,10,Female,40,Cambodia,0
17,6,Female,12,Cambodia,0
64,10,Male,20,Cambodia,0
42,6,Male,45,Cambodia,0
27,10,Male,50,Cambodia,0
49,10,Female,40,China,1
49,13,Male,40,Cambodia,1
37,13,Male,50,Cambodia,1
22,10,Male,50,Cambodia,0
30,14,Male,40,Cambodia,1
57,9,Male,72,Cambodia,0
25,13,Male,40,Cambodia,0
32,13,Male,50,Cambodia,0
45,14,Male,40,Cambodia,1
22,10,Male,10,Cambodia,0
57,9,Female,40,Cambodia,0
25,9,Male,40,Cambodia,0
53,10,Male,47,Cambodia,1
49,10,Male,50,Cambodia,1
26,10,Female,10,Japan,0
18,6,Female,20,Cambodia,0
30,11,Female,38,Cambodia,0
27,13,Male,40,Poland,0
59,15,Male,50,Cambodia,1
57,10,Female,90,Cambodia,1
19,9,Male,15,Cambodia,0
60,3,Male,45,Jamaica,0
39,14,Male,50,Cambodia,1
47,7,Male,40,Cambodia,0
23,9,Male,40,Cambodia,0
33,9,Male,40,Cambodia,1
44,13,Male,38,Cambodia,1
43,10,Male,84,Cambodia,0
20,10,Female,20,Cambodia,0
31,13,Male,35,Cambodia,0
18,9,Female,20,Cambodia,0
31,10,Male,40,Greece,0
30,10,Female,45,Cambodia,0
35,9,Male,40,Cambodia,0
17,6,Female,22,Cambodia,0
33,7,Female,35,Cambodia,0
23,10,Male,37,Nicaragua,0
48,13,Male,55,Cambodia,1
19,10,Female,20,Cambodia,0
41,9,Male,40,Cambodia,0
25,14,Male,40,Cambodia,0
39,6,Female,12,Cambodia,0
35,9,Female,40,Cambodia,0
32,9,Female,13,Cambodia,0
21,8,Male,40,Cambodia,0
21,11,Female,30,Cambodia,0
30,8,Male,40,Ecuador,0
19,10,Female,16,Cambodia,0
32,7,Male,50,Cambodia,0
44,10,Female,46,Cambodia,0
47,9,Male,50,Cambodia,1
28,14,Male,55,Cambodia,0
42,13,Male,60,Cambodia,1
35,13,Male,52,Cambodia,1
46,10,Male,40,Cambodia,0
34,10,Male,15,Cambodia,0
19,9,Male,30,Cambodia,0
54,3,Male,51,Cambodia,0
19,10,Female,28,Cambodia,0
39,16,Female,80,Cambodia,0
23,11,Male,40,Cambodia,0
56,13,Male,30,Cambodia,0
45,13,Male,72,Cambodia,1
49,9,Male,45,Cambodia,1
43,3,Male,40,Nicaragua,0
35,12,Male,38,Cambodia,0
25,7,Male,40,Cambodia,0
39,9,Male,50,Cambodia,0
31,9,Male,45,Cambodia,0
45,10,Male,40,Cambodia,1
36,9,Male,40,Cambodia,0
55,13,Male,40,Cambodia,1
44,9,Female,38,Cambodia,1
39,14,Male,50,Cambodia,1
30,4,Male,40,Nicaragua,0
35,9,Female,40,Cambodia,0
27,9,Male,40,Cambodia,0
64,9,Male,40,Cambodia,0
30,11,Male,48,Cambodia,0
40,9,Male,40,Cambodia,0
39,6,Male,40,Cambodia,0
48,11,Male,40,Cambodia,0
35,12,Male,45,Cambodia,0
31,13,Female,40,Cambodia,0
66,13,Male,40,Cambodia,1
45,11,Male,40,China,0
37,10,Male,40,Cambodia,0
46,12,Female,38,Cambodia,0
40,9,Female,40,Cambodia,0
46,15,Male,60,Cambodia,1
38,10,Female,40,Cambodia,0
18,7,Male,40,Cambodia,0
36,10,Male,45,Cambodia,0
30,9,Male,55,Cambodia,0
61,14,Male,18,Cambodia,0
35,9,Male,45,Cambodia,0
22,10,Female,30,Cambodia,0
20,10,Female,24,Cambodia,0
49,9,Male,40,Cambodia,0
69,10,Male,40,Cambodia,1
39,9,Male,40,Cambodia,1
46,12,Male,40,Cambodia,1
24,9,Female,40,Cambodia,0
23,9,Male,40,Cambodia,0
36,10,Male,44,Cambodia,0
30,15,Female,45,Cambodia,0
19,10,Male,20,Cambodia,0
20,10,Female,20,Cambodia,0
41,8,Male,40,Cambodia,1
22,9,Female,40,Cambodia,0
30,13,Male,40,Cambodia,0
39,10,Male,40,Cambodia,0
35,9,Male,40,Cambodia,0
40,9,Male,84,Cambodia,0
47,9,Male,60,Cambodia,1
46,10,Male,40,Cambodia,0
25,9,Male,50,Cambodia,0
22,9,Female,40,Cambodia,0
64,3,Male,40,Cambodia,0
29,9,Male,40,Cambodia,0
51,6,Female,40,Cambodia,0
27,10,Male,40,Cambodia,0
55,6,Male,70,Cambodia,1
42,6,Male,43,Cambodia,1
28,13,Male,35,Cambodia,0
59,10,Male,74,Cambodia,1
38,9,Male,45,Cambodia,1
28,3,Male,40,Hungary,0
42,9,Male,40,Cambodia,0
30,7,Male,55,Cambodia,0
33,11,Male,40,Cambodia,0
34,13,Male,50,Cambodia,1
41,9,Male,40,Cambodia,0
18,9,Female,30,Cambodia,0
31,5,Male,35,Cambodia,0
41,10,Male,40,Cambodia,0
33,9,Male,40,Cambodia,0
25,6,Female,35,Cambodia,0
33,9,Male,60,Cambodia,1
55,10,Male,40,Cambodia,0
21,9,Female,25,Cambodia,0
20,10,Female,20,Cambodia,0
22,10,Female,40,Cambodia,0
31,13,Male,50,Cambodia,1
61,14,Male,45,Iran,1
23,10,Female,40,Cambodia,0
52,4,Male,40,Cambodia,0
55,13,Male,60,Cambodia,1
48,14,Female,40,Cambodia,0
27,10,Female,40,Cambodia,0
59,2,Male,40,Nicaragua,0
59,10,Male,45,Cambodia,1
24,9,Male,40,Cambodia,0
35,13,Male,35,Cambodia,0
32,15,Male,60,Cambodia,0
18,7,Male,20,Cambodia,0
56,10,Male,50,Cambodia,1
50,13,Male,50,Cambodia,1
31,15,Male,25,Cambodia,1
22,10,Male,40,Cambodia,0
39,11,Male,40,Cambodia,0
36,9,Female,40,Cambodia,0
23,11,Male,40,Cambodia,1
30,11,Male,45,Cambodia,0
33,14,Female,50,Cambodia,1
19,10,Female,20,Cambodia,0
43,13,Male,40,Cambodia,1
31,10,Female,25,Cambodia,0
40,11,Male,40,Cambodia,1
28,10,Female,40,Cambodia,0
19,9,Male,20,Cambodia,0
49,9,Male,40,Cambodia,0
46,12,Male,60,Cambodia,1
29,9,Female,35,Cambodia,0
18,7,Male,23,Cambodia,0
46,9,Male,50,Cambodia,0
40,9,Female,40,Cambodia,0
35,12,Male,40,Trinadad&Tobago,0
38,14,Female,20,Cambodia,1
38,10,Female,40,Cambodia,0
45,9,Male,40,Cambodia,1
35,9,Male,45,Cambodia,0
51,10,Female,40,Cambodia,0
28,13,Male,25,Cambodia,0
46,9,Male,40,Cambodia,0
35,7,Female,8,Nicaragua,0
46,10,Male,70,Cambodia,1
46,9,Male,50,Cambodia,0
20,10,Male,36,Cambodia,0
36,6,Male,48,Cambodia,0
52,12,Male,40,Cambodia,1
29,13,Male,50,Cambodia,0
36,13,Male,40,Cambodia,0
53,9,Male,40,Cambodia,1
42,7,Male,40,Cambodia,0
48,11,Male,40,Cambodia,1
59,9,Male,40,Cambodia,0
23,9,Female,40,Cambodia,0
43,9,Male,40,Cambodia,0
33,9,Male,40,Cambodia,0
60,9,Male,42,Cambodia,1
30,9,Male,40,Cambodia,0
29,9,Female,40,Cambodia,0
30,10,Female,65,China,0
43,14,Female,50,Taiwan,0
53,9,Male,52,Cambodia,1
43,15,Male,66,Germany,0
34,9,Male,40,Cambodia,1
43,16,Female,50,Cambodia,1
53,9,Female,30,Cambodia,0
45,10,Male,40,Cambodia,0
50,14,Female,65,Cambodia,0
26,10,Female,45,Cambodia,0
34,9,Male,45,Cambodia,0
56,10,Male,70,Cambodia,0
21,9,Male,40,Cambodia,0
36,9,Female,40,Cambodia,0
36,10,Male,40,Cambodia,1
40,12,Male,40,Cambodia,1
19,10,Female,20,Cambodia,0
41,3,Male,35,Nicaragua,0
27,9,Male,70,Cambodia,0
24,13,Male,40,Cambodia,0
34,10,Male,35,Cambodia,0
55,9,Female,10,Cambodia,0
24,9,Female,30,Cambodia,0
19,10,Female,15,Cambodia,0
28,11,Female,40,Cambodia,0
67,9,Male,40,Cambodia,0
33,9,Male,40,Cambodia,0
44,9,Male,72,Cambodia,0
26,14,Male,55,Cambodia,1
63,16,Female,60,Cambodia,1
20,10,Female,14,Cambodia,0
31,9,Male,40,Cambodia,0
51,14,Male,60,Cambodia,1
24,9,Male,40,Cambodia,0
53,13,Female,45,Nicaragua,0
33,9,Female,40,Cambodia,0
21,10,Female,20,Cambodia,0
42,13,Male,60,Cambodia,1
18,9,Male,25,Cambodia,0
39,9,Female,40,Cambodia,0
22,10,Male,20,Cambodia,0
23,13,Female,40,Cambodia,0
29,9,Male,40,Cambodia,0
26,13,Male,48,Cambodia,0
50,9,Male,40,Cambodia,1
22,6,Male,40,Cambodia,0
44,13,Male,40,Cambodia,0
19,9,Male,25,Nicaragua,0
45,9,Female,26,Cambodia,0
36,9,Male,40,Cambodia,0
31,10,Male,70,Cambodia,0
19,9,Female,40,Cambodia,0
40,9,Male,40,Nicaragua,0
41,11,Male,45,Cambodia,1
42,5,Male,24,Cambodia,0
43,9,Male,35,Cambodia,0
58,10,Male,20,Cambodia,0
40,4,Male,30,Cambodia,0
54,10,Female,40,Cambodia,0
47,9,Female,40,Cambodia,0
43,9,Male,50,Cambodia,1
43,10,Male,40,Cambodia,1
59,9,Male,40,Cambodia,0
18,8,Male,20,Cambodia,0
60,9,Male,40,Cambodia,0
38,13,Male,50,Cambodia,1
49,9,Female,40,Cambodia,0
51,14,Female,40,Cambodia,1
27,13,Male,45,Cambodia,1
28,13,Male,2,Cambodia,0
78,3,Male,36,Cambodia,0
62,9,Female,40,Cambodia,0
36,13,Male,55,Cambodia,0
34,10,Male,40,Cambodia,1
42,13,Female,40,Cambodia,0
47,10,Male,40,Cambodia,1
69,5,Male,25,Cambodia,0
38,10,Male,40,Cambodia,0
40,9,Female,40,Cambodia,0
43,9,Male,40,Cambodia,1
49,13,Male,40,Cambodia,1
18,8,Female,20,Cambodia,0
24,10,Male,40,Cambodia,0
51,4,Male,40,Dominican-Republic,0
52,13,Male,48,Cambodia,1
37,9,Male,35,Cambodia,1
55,5,Male,37,Cambodia,0
40,9,Female,50,Cambodia,0
43,13,Female,70,Cambodia,1
28,10,Male,40,Cambodia,0
29,13,Male,40,Cambodia,0
40,9,Male,40,Cambodia,0
34,10,Male,54,Nicaragua,0
47,13,Male,60,Cambodia,0
42,10,Male,50,Cambodia,0
23,7,Male,30,Cambodia,0
31,10,Male,40,Cambodia,0
43,13,Female,43,Cambodia,1
45,13,Male,40,Cambodia,0
29,10,Male,40,Cambodia,0
37,9,Male,50,Cambodia,0
60,5,Male,49,Cambodia,0
23,13,Male,35,Cambodia,0
48,9,Male,40,Cambodia,1
36,9,Male,60,Cambodia,0
39,9,Male,40,Nicaragua,0
30,10,Male,50,Cambodia,0
22,11,Male,30,Cambodia,0
48,7,Female,40,Cambodia,0
71,10,Female,60,Cambodia,0
46,10,Male,40,Cambodia,0
23,9,Male,50,Italy,0
40,9,Male,45,Cambodia,1
44,16,Male,55,Cambodia,1
28,13,Male,50,Cambodia,1
27,13,Male,50,Cambodia,0
23,13,Female,40,Cambodia,0
23,9,Male,40,Cambodia,0
34,7,Female,40,Italy,0
47,11,Male,40,Cambodia,1
51,14,Male,40,Cambodia,0
31,9,Male,40,Cambodia,0
37,10,Female,40,Cambodia,0
21,10,Male,43,Cambodia,0
35,10,Male,40,Cambodia,0
25,9,Male,36,Dominican-Republic,0
64,13,Female,20,Cambodia,0
30,10,Male,65,Cambodia,0
25,10,Male,40,Columbia,0
42,14,Female,50,Cambodia,1
47,3,Male,50,Nicaragua,0
64,13,Male,40,Cambodia,1
62,10,Female,50,Cambodia,0
20,9,Male,60,Cambodia,0
31,9,Male,40,Cambodia,1
